"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"3996241000033117","Olanzapine 20mg tablets Tablet Oral Olanzapine 20.000mg",,,,,"625007","CPRD_AURUM"
"3996341000033110","Zyprexa 20mg tablets (Eli Lilly and Company Ltd) Tablet Oral Olanzapine 20.000mg",,,,,"1478","CPRD_AURUM"
"6457041000033113","Zalasta 20mg tablets (Consilient Health Ltd) Tablet Oral Olanzapine 20.000mg",,,,,"117","CPRD_AURUM"
"2759641000033117","Olanzapine 15mg tablets Tablet Oral Olanzapine 15.000mg","4020100",,,,"572560","CPRD_AURUM"
"2759841000033116","Zyprexa 15mg tablets (Eli Lilly and Company Ltd) Tablet Oral Olanzapine 15.000mg","4020100",,,,"1933","CPRD_AURUM"
"6456841000033116","Zalasta 15mg tablets (Consilient Health Ltd) Tablet Oral Olanzapine 15.000mg",,,,,"10","CPRD_AURUM"
"3866541000033110","Olanzapine 20mg oral lyophilisates sugar free Oral lyophilisate Oral Olanzapine 20.000mg",,,,,"36729","CPRD_AURUM"
"3866641000033111","Zyprexa 20mg Velotabs (Eli Lilly and Company Ltd) Oral lyophilisate Oral Olanzapine 20.000mg",,,,,"4163","CPRD_AURUM"
"2835241000033119","Solian 100 tablets (Sanofi) Tablet Oral Amisulpride 100.000mg","4020100",,,,"656","CPRD_AURUM"
"2835141000033114","Amisulpride 100mg tablets Tablet Oral Amisulpride 100.000mg","4020100",,,,"374911","CPRD_AURUM"
"3225341000033111","Abilify 5mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd) Tablet Oral Aripiprazole 5.000mg","4020100",,,,"5442","CPRD_AURUM"
"3225241000033118","Aripiprazole 5mg tablets Tablet Oral Aripiprazole 5.000mg","4020100",,,,"686305","CPRD_AURUM"
"12990341000033118","Arpoya 5mg tablets (Torrent Pharma (UK) Ltd) Tablet Oral Aripiprazole 5.000mg",,,,,"1","CPRD_AURUM"
"3137541000033113","Aripiprazole 10mg tablets Tablet Oral Aripiprazole 10.000mg","4020100",,,,"1129478","CPRD_AURUM"
"3137841000033110","Abilify 10mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd) Tablet Oral Aripiprazole 10.000mg","4020100",,,,"7742","CPRD_AURUM"
"12990441000033112","Arpoya 10mg tablets (Torrent Pharma (UK) Ltd) Tablet Oral Aripiprazole 10.000mg",,,,,"0","CPRD_AURUM"
"3137941000033119","Abilify 15mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd) Tablet Oral Aripiprazole 15.000mg","4020100",,,,"4292","CPRD_AURUM"
"3137641000033114","Aripiprazole 15mg tablets Tablet Oral Aripiprazole 15.000mg","4020100",,,,"687017","CPRD_AURUM"
"12990541000033113","Arpoya 15mg tablets (Torrent Pharma (UK) Ltd) Tablet Oral Aripiprazole 15.000mg",,,,,"0","CPRD_AURUM"
"3137741000033117","Aripiprazole 30mg tablets Tablet Oral Aripiprazole 30.000mg","4020100",,,,"145608","CPRD_AURUM"
"3138041000033116","Abilify 30mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd) Tablet Oral Aripiprazole 30.000mg","4020100",,,,"1283","CPRD_AURUM"
"12990641000033114","Arpoya 30mg tablets (Torrent Pharma (UK) Ltd) Tablet Oral Aripiprazole 30.000mg",,,,,"0","CPRD_AURUM"
"3950541000033110","Aripiprazole 1mg/ml oral solution Oral solution Oral Aripiprazole 1.000mg/1.000ml","4020100",,,,"50898","CPRD_AURUM"
"3950841000033112","Abilify 1mg/ml oral solution (Otsuka Pharmaceuticals (U.K.) Ltd) Oral solution Oral Aripiprazole 1.000mg/1.000ml","4020100",,,,"997","CPRD_AURUM"
"5078241000033113","Denzapine 50mg tablets (Britannia Pharmaceuticals Ltd) Tablet Oral Clozapine 50.000mg",,,,,"103","CPRD_AURUM"
"5078041000033117","Clozapine 50mg tablets Tablet Oral Clozapine 50.000mg",,,,,"1876","CPRD_AURUM"
"4592341000033116","Seroquel XL 300mg tablets (AstraZeneca UK Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg","4020100",,,,"23158","CPRD_AURUM"
"8298441000033117","Seotiapim XL 300mg tablets (Sandoz Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"7","CPRD_AURUM"
"8113141000033117","Tenprolide XL 300mg tablets (Actavis UK Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"27","CPRD_AURUM"
"7688041000033115","Sondate XL 300mg tablets (Teva UK Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"41581","CPRD_AURUM"
"11579441000033118","Psyquet XL 300mg tablets (Sandoz Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"5","CPRD_AURUM"
"11782141000033111","Brancico XL 300mg tablets (Zentiva) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"286","CPRD_AURUM"
"10255041000033113","Mintreleq XL 300mg tablets (Aristo Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"1806","CPRD_AURUM"
"10041441000033114","Biquelle XL 300mg tablets (Aspire Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"57900","CPRD_AURUM"
"10042041000033110","Zaluron XL 300mg tablets (Fontus Health Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"69691","CPRD_AURUM"
"10615341000033117","Atrolak XL 300mg tablets (Accord Healthcare Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"354","CPRD_AURUM"
"9605941000033118","Ebesque XL 300mg tablets (Ethypharm UK Ltd) Modified-release tablet Oral Quetiapine fumarate 300.000mg",,,,,"26959","CPRD_AURUM"
"4592241000033114","Seroquel XL 200mg tablets (AstraZeneca UK Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg","4020100",,,,"11591","CPRD_AURUM"
"8298341000033111","Seotiapim XL 200mg tablets (Sandoz Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"1","CPRD_AURUM"
"8113041000033116","Tenprolide XL 200mg tablets (Actavis UK Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"3","CPRD_AURUM"
"7687941000033118","Sondate XL 200mg tablets (Teva UK Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"27904","CPRD_AURUM"
"11782041000033112","Brancico XL 200mg tablets (Zentiva) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"70","CPRD_AURUM"
"11579341000033112","Psyquet XL 200mg tablets (Sandoz Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"56","CPRD_AURUM"
"10254941000033113","Mintreleq XL 200mg tablets (Aristo Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"1832","CPRD_AURUM"
"10615241000033110","Atrolak XL 200mg tablets (Accord Healthcare Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"288","CPRD_AURUM"
"10041341000033115","Biquelle XL 200mg tablets (Aspire Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"36452","CPRD_AURUM"
"10041941000033116","Zaluron XL 200mg tablets (Fontus Health Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"38239","CPRD_AURUM"
"9605541000033112","Ebesque XL 200mg tablets (Ethypharm UK Ltd) Modified-release tablet Oral Quetiapine fumarate 200.000mg",,,,,"14432","CPRD_AURUM"
"7688141000033116","Sondate XL 400mg tablets (Teva UK Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"28029","CPRD_AURUM"
"8298541000033116","Seotiapim XL 400mg tablets (Sandoz Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"1","CPRD_AURUM"
"8349141000033117","Tenprolide XL 400mg tablets (Actavis UK Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"18","CPRD_AURUM"
"4592441000033110","Seroquel XL 400mg tablets (AstraZeneca UK Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg","4020100",,,,"10917","CPRD_AURUM"
"9606341000033113","Ebesque XL 400mg tablets (Ethypharm UK Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"16112","CPRD_AURUM"
"10041541000033110","Biquelle XL 400mg tablets (Aspire Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"37507","CPRD_AURUM"
"10042141000033114","Zaluron XL 400mg tablets (Fontus Health Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"37541","CPRD_AURUM"
"10255141000033112","Mintreleq XL 400mg tablets (Aristo Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"1851","CPRD_AURUM"
"10615441000033111","Atrolak XL 400mg tablets (Accord Healthcare Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"95","CPRD_AURUM"
"11579541000033117","Psyquet XL 400mg tablets (Sandoz Ltd) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"180","CPRD_AURUM"
"11782241000033116","Brancico XL 400mg tablets (Zentiva) Modified-release tablet Oral Quetiapine fumarate 400.000mg",,,,,"51","CPRD_AURUM"
"2975941000033117","Seroquel 300mg tablets (AstraZeneca UK Ltd) Tablet Oral Quetiapine fumarate 300.000mg","4020100",,,,"6278","CPRD_AURUM"
"2759741000033114","Olanzapine 15mg oral lyophilisates sugar free Oral lyophilisate Oral Olanzapine 15.000mg","4020100",,,,"39539","CPRD_AURUM"
"2759941000033112","Zyprexa 15mg Velotabs (Eli Lilly and Company Ltd) Oral lyophilisate Oral Olanzapine 15.000mg","4020100",,,,"1497","CPRD_AURUM"
"2868841000033116","Risperidone 1mg orodispersible tablets sugar free Orodispersible tablet Oral Risperidone 1.000mg","4020100",,,,"38720","CPRD_AURUM"
"2869041000033115","Risperdal Quicklet 1mg orodispersible tablets (Janssen-Cilag Ltd) Orodispersible tablet Oral Risperidone 1.000mg","4020100",,,,"6216","CPRD_AURUM"
"2869141000033116","Risperdal Quicklet 2mg orodispersible tablets (Janssen-Cilag Ltd) Orodispersible tablet Oral Risperidone 2.000mg","4020100",,,,"8392","CPRD_AURUM"
"2868941000033112","Risperidone 2mg orodispersible tablets sugar free Orodispersible tablet Oral Risperidone 2.000mg","4020100",,,,"34203","CPRD_AURUM"
"2779941000033114","Risperdal Consta 37.5mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd) Powder and solvent for suspension for injection Intramuscular Risperidone 37.500mg","4020200",,,,"15530","CPRD_AURUM"
"2780241000033117","Risperidone 37.5mg powder and solvent for suspension for injection vials Powder and solvent for suspension for injection Intramuscular Risperidone 37.500mg","4020200",,,,"13947","CPRD_AURUM"
"2780341000033110","Risperidone 50mg powder and solvent for suspension for injection vials Powder and solvent for suspension for injection Intramuscular Risperidone 50.000mg","4020200",,,,"17561","CPRD_AURUM"
"2780041000033113","Risperdal Consta 50mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd) Powder and solvent for suspension for injection Intramuscular Risperidone 50.000mg","4020200",,,,"23124","CPRD_AURUM"
"2779841000033118","Risperdal Consta 25mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd) Powder and solvent for suspension for injection Intramuscular Risperidone 25.000mg","4020200",,,,"17619","CPRD_AURUM"
"2780141000033112","Risperidone 25mg powder and solvent for suspension for injection vials Powder and solvent for suspension for injection Intramuscular Risperidone 25.000mg","4020200",,,,"14261","CPRD_AURUM"
"3030941000033114","Zyprexa 10mg powder for solution for injection vials (Eli Lilly and Company Ltd) Powder for solution for injection Intramuscular Olanzapine 10.000mg","4020100",,,,"0","CPRD_AURUM"
"3030841000033118","Olanzapine 10mg powder for solution for injection vials Powder for solution for injection Intramuscular Olanzapine 10.000mg","4020100",,,,"40","CPRD_AURUM"
"4940141000033119","Amisulpride 25mg/5ml oral solution Oral solution Oral Amisulpride 5.000mg/1.000ml",,,,,"2169","CPRD_AURUM"
"5890941000033114","Amisulpride 25mg/5ml oral suspension Oral suspension Oral Amisulpride 5.000mg/1.000ml",,,,,"1485","CPRD_AURUM"
"1719341000033115","Chlorpromazine 100mg/5ml oral solution Oral solution Oral Chlorpromazine hydrochloride 20.000mg/1.000ml",,,,,"15880","CPRD_AURUM"
"3849441000033112","Chlorpromazine 50mg/5ml oral solution Oral solution Oral Chlorpromazine hydrochloride 10.000mg/1.000ml",,,,,"1737","CPRD_AURUM"
"5054641000033118","Haloperidol 1mg/5ml oral solution Oral solution Oral Haloperidol 200.000microgram/1.000ml",,,,,"1357","CPRD_AURUM"
"5890741000033111","Haloperidol 1mg/5ml oral suspension Oral suspension Oral Haloperidol 200.000microgram/1.000ml",,,,,"208","CPRD_AURUM"
"10493341000033115","Haloperidol 500micrograms/5ml oral solution Oral solution Oral Haloperidol 100.000microgram/1.000ml",,,,,"39","CPRD_AURUM"
"10493441000033114","Haloperidol 500micrograms/5ml oral suspension Oral suspension Oral Haloperidol 100.000microgram/1.000ml",,,,,"11","CPRD_AURUM"
"5814341000033116","Levomepromazine 2.5mg/5ml oral suspension Oral suspension Oral Levomepromazine maleate 500.000microgram/1.000ml",,,,,"1016","CPRD_AURUM"
"3246141000033115","Risperdal Quicklet 500microgram orodispersible tablets (Janssen-Cilag Ltd) Orodispersible tablet Oral Risperidone 500.000microgram",,,,,"7457","CPRD_AURUM"
"3246041000033119","Risperidone 500microgram orodispersible tablets sugar free Orodispersible tablet Oral Risperidone 500.000microgram",,,,,"52523","CPRD_AURUM"
"2653841000033110","Levinan 6mg tablets (Kyowa Kirin Ltd) Tablet Oral Levomepromazine maleate 6.000mg",,,,,"545","CPRD_AURUM"
"3063641000033117","Levomepromazine 6mg tablets Tablet Oral Levomepromazine maleate 6.000mg",,,,,"18748","CPRD_AURUM"
"3950641000033111","Abilify 10mg orodispersible tablets (Otsuka Pharmaceuticals (U.K.) Ltd) Orodispersible tablet Oral Aripiprazole 10.000mg","4020100",,,,"451","CPRD_AURUM"
"3950341000033115","Aripiprazole 10mg orodispersible tablets sugar free Orodispersible tablet Oral Aripiprazole 10.000mg","4020100",,,,"15274","CPRD_AURUM"
"3950441000033114","Aripiprazole 15mg orodispersible tablets sugar free Orodispersible tablet Oral Aripiprazole 15.000mg","4020100",,,,"13631","CPRD_AURUM"
"3950741000033119","Abilify 15mg orodispersible tablets (Otsuka Pharmaceuticals (U.K.) Ltd) Orodispersible tablet Oral Aripiprazole 15.000mg","4020100",,,,"360","CPRD_AURUM"
"4012241000033112","Risperdal Quicklet 3mg orodispersible tablets (Janssen-Cilag Ltd) Orodispersible tablet Oral Risperidone 3.000mg",,,,,"2608","CPRD_AURUM"
"4012041000033116","Risperidone 3mg orodispersible tablets sugar free Orodispersible tablet Oral Risperidone 3.000mg",,,,,"10815","CPRD_AURUM"
"4012141000033117","Risperidone 4mg orodispersible tablets sugar free Orodispersible tablet Oral Risperidone 4.000mg",,,,,"9654","CPRD_AURUM"
"4012341000033119","Risperdal Quicklet 4mg orodispersible tablets (Janssen-Cilag Ltd) Orodispersible tablet Oral Risperidone 4.000mg",,,,,"3140","CPRD_AURUM"
"4200641000033118","Paliperidone 3mg modified-release tablets Modified-release tablet Oral Paliperidone 3.000mg","4020100",,,,"1225","CPRD_AURUM"
"4200941000033113","Invega 3mg modified-release tablets (Janssen-Cilag Ltd) Modified-release tablet Oral Paliperidone 3.000mg","4020100",,,,"85","CPRD_AURUM"
"4201041000033115","Invega 6mg modified-release tablets (Janssen-Cilag Ltd) Modified-release tablet Oral Paliperidone 6.000mg","4020100",,,,"83","CPRD_AURUM"
"4200741000033110","Paliperidone 6mg modified-release tablets Modified-release tablet Oral Paliperidone 6.000mg","4020100",,,,"1474","CPRD_AURUM"
"4200841000033117","Paliperidone 9mg modified-release tablets Modified-release tablet Oral Paliperidone 9.000mg","4020100",,,,"1233","CPRD_AURUM"
"4201141000033116","Invega 9mg modified-release tablets (Janssen-Cilag Ltd) Modified-release tablet Oral Paliperidone 9.000mg","4020100",,,,"50","CPRD_AURUM"
"5969441000033117","Haloperidol 1.5mg/5ml oral solution Oral solution Oral Haloperidol 300.000microgram/1.000ml",,,,,"58","CPRD_AURUM"
"5969541000033116","Haloperidol 1.5mg/5ml oral suspension Oral suspension Oral Haloperidol 300.000microgram/1.000ml",,,,,"15","CPRD_AURUM"
"5969641000033115","Haloperidol 250micrograms/5ml oral solution Oral solution Oral Haloperidol 50.000microgram/1.000ml",,,,,"202","CPRD_AURUM"
"5969741000033112","Haloperidol 250micrograms/5ml oral suspension Oral suspension Oral Haloperidol 50.000microgram/1.000ml",,,,,"286","CPRD_AURUM"
"4424541000033119","Haloperidol 5mg/5ml oral solution Oral solution Oral Haloperidol 1.000mg/1.000ml",,,,,"1751","CPRD_AURUM"
"5993541000033117","Haloperidol 5mg/5ml oral suspension Oral suspension Oral Haloperidol 1.000mg/1.000ml",,,,,"117","CPRD_AURUM"
"6445641000033110","Levomepromazine 6mg/5ml oral suspension Oral suspension Oral Levomepromazine maleate 1.200mg/1.000ml",,,,,"340","CPRD_AURUM"
"11798841000033118","Pimozide 2mg/5ml oral suspension Oral suspension Oral Pimozide 400.000microgram/1.000ml",,,,,"6","CPRD_AURUM"
"4456841000033110","Abilify 9.75mg/1.3ml solution for injection vials (Otsuka Pharmaceuticals (U.K.) Ltd) Solution for injection Intramuscular Aripiprazole 7.500mg/1.000ml","4020100",,,,"1","CPRD_AURUM"
"4456741000033117","Aripiprazole 9.75mg/1.3ml solution for injection vials Solution for injection Intramuscular Aripiprazole 7.500mg/1.000ml","4020100",,,,"104","CPRD_AURUM"
"5997341000033118","Olanzapine 2.5mg/5ml oral solution Oral solution Oral Olanzapine 500.000microgram/1.000ml",,,,,"323","CPRD_AURUM"
"3892541000033114","Olanzapine 2.5mg/5ml oral suspension Oral suspension Oral Olanzapine 500.000microgram/1.000ml",,,,,"1898","CPRD_AURUM"
"4592141000033119","Seroquel XL 50mg tablets (AstraZeneca UK Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg","4020100",,,,"16030","CPRD_AURUM"
"7687841000033114","Sondate XL 50mg tablets (Teva UK Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"42700","CPRD_AURUM"
"8112941000033114","Tenprolide XL 50mg tablets (Actavis UK Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"11","CPRD_AURUM"
"10254741000033110","Mintreleq XL 50mg tablets (Aristo Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"2921","CPRD_AURUM"
"10041141000033118","Biquelle XL 50mg tablets (Aspire Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"52683","CPRD_AURUM"
"10041741000033119","Zaluron XL 50mg tablets (Fontus Health Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"58811","CPRD_AURUM"
"10615141000033115","Atrolak XL 50mg tablets (Accord Healthcare Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"607","CPRD_AURUM"
"9604441000033112","Ebesque XL 50mg tablets (Ethypharm UK Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"20302","CPRD_AURUM"
"11578941000033118","Psyquet XL 50mg tablets (Sandoz Ltd) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"9","CPRD_AURUM"
"11782341000033114","Brancico XL 50mg tablets (Zentiva) Modified-release tablet Oral Quetiapine fumarate 50.000mg",,,,,"432","CPRD_AURUM"
"5055241000033117","Droperidol 2.5mg/1ml solution for injection ampoules Solution for injection Intravenous Droperidol 2.500mg/1.000ml",,,,,"2","CPRD_AURUM"
"5055341000033110","Xomolix 2.5mg/1ml solution for injection ampoules (Kyowa Kirin Ltd) Solution for injection Intravenous Droperidol 2.500mg/1.000ml",,,,,"0","CPRD_AURUM"
"5077941000033115","Clozapine 200mg tablets Tablet Oral Clozapine 200.000mg",,,,,"2093","CPRD_AURUM"
"5078141000033118","Denzapine 200mg tablets (Britannia Pharmaceuticals Ltd) Tablet Oral Clozapine 200.000mg",,,,,"107","CPRD_AURUM"
"5077741000033118","Denzapine 50mg/ml oral suspension (Britannia Pharmaceuticals Ltd) Oral suspension Oral Clozapine 50.000mg/1.000ml","4020100",,,,"23","CPRD_AURUM"
"5077641000033110","Clozapine 50mg/ml oral suspension sugar free Oral suspension Oral Clozapine 50.000mg/1.000ml","4020100",,,,"304","CPRD_AURUM"
"5575741000033110","Olanzapine embonate 210mg powder and solvent for suspension for injection vials Powder and solvent for suspension for injection Intramuscular Olanzapine embonate monohydrate 210.000mg",,,,,"74","CPRD_AURUM"
"5565041000033117","Zypadhera 210mg powder and solvent for suspension for injection vials (Eli Lilly and Company Ltd) Powder and solvent for suspension for injection Intramuscular Olanzapine embonate monohydrate 210.000mg",,,,,"0","CPRD_AURUM"
"5575841000033117","Olanzapine embonate 300mg powder and solvent for suspension for injection vials Powder and solvent for suspension for injection Intramuscular Olanzapine embonate monohydrate 300.000mg",,,,,"440","CPRD_AURUM"
"5565141000033118","Zypadhera 300mg powder and solvent for suspension for injection vials (Eli Lilly and Company Ltd) Powder and solvent for suspension for injection Intramuscular Olanzapine embonate monohydrate 300.000mg",,,,,"8","CPRD_AURUM"
"5575941000033113","Olanzapine embonate 405mg powder and solvent for suspension for injection vials Powder and solvent for suspension for injection Intramuscular Olanzapine embonate monohydrate 405.000mg",,,,,"111","CPRD_AURUM"
"5565241000033113","Zypadhera 405mg powder and solvent for suspension for injection vials (Eli Lilly and Company Ltd) Powder and solvent for suspension for injection Intramuscular Olanzapine embonate monohydrate 405.000mg",,,,,"0","CPRD_AURUM"
"5909441000033118","Seroquel XL 150mg tablets (AstraZeneca UK Ltd) Modified-release tablet Oral Quetiapine fumarate 150.000mg",,,,,"4590","CPRD_AURUM"
"8246241000033114","Sondate XL 150mg tablets (Teva UK Ltd) Modified-release tablet Oral Quetiapine fumarate 150.000mg",,,,,"12213","CPRD_AURUM"
"12428041000033114","Atrolak XL 150mg tablets (Accord Healthcare Ltd) Modified-release tablet Oral Quetiapine fumarate 150.000mg",,,,,"5","CPRD_AURUM"
"11579241000033119","Psyquet XL 150mg tablets (Sandoz Ltd) Modified-release tablet Oral Quetiapine fumarate 150.000mg",,,,,"5","CPRD_AURUM"
"11781941000033118","Brancico XL 150mg tablets (Zentiva) Modified-release tablet Oral Quetiapine fumarate 150.000mg",,,,,"164","CPRD_AURUM"
"10041841000033112","Zaluron XL 150mg tablets (Fontus Health Ltd) Modified-release tablet Oral Quetiapine fumarate 150.000mg",,,,,"19044","CPRD_AURUM"
"10041241000033113","Biquelle XL 150mg tablets (Aspire Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 150.000mg",,,,,"18386","CPRD_AURUM"
"10254841000033117","Mintreleq XL 150mg tablets (Aristo Pharma Ltd) Modified-release tablet Oral Quetiapine fumarate 150.000mg",,,,,"1359","CPRD_AURUM"
"11876741000033116","Chlorpromazine 25mg/5ml oral solution sugar free Oral solution Oral Chlorpromazine hydrochloride 5.000mg/1.000ml",,,,,"2574","CPRD_AURUM"
"6359641000033119","Paliperidone 100mg/1ml suspension for injection pre-filled syringes Suspension for injection Intramuscular Paliperidone palmitate 100.000mg/1.000ml","4020200",,,,"7462","CPRD_AURUM"
"6360041000033112","Xeplion 100mg/1ml suspension for injection pre-filled syringes (Janssen-Cilag Ltd) Suspension for injection Intramuscular Paliperidone palmitate 100.000mg/1.000ml","4020200",,,,"307","CPRD_AURUM"
"6360141000033111","Xeplion 150mg/1.5ml suspension for injection pre-filled syringes (Janssen-Cilag Ltd) Suspension for injection Intramuscular Paliperidone palmitate 100.000mg/1.000ml","4020200",,,,"400","CPRD_AURUM"
"6359741000033111","Paliperidone 150mg/1.5ml suspension for injection pre-filled syringes Suspension for injection Intramuscular Paliperidone palmitate 100.000mg/1.000ml","4020200",,,,"7147","CPRD_AURUM"
"6359441000033116","Paliperidone 50mg/0.5ml suspension for injection pre-filled syringes Suspension for injection Intramuscular Paliperidone palmitate 100.000mg/1.000ml","4020200",,,,"3601","CPRD_AURUM"
"6359841000033118","Xeplion 50mg/0.5ml suspension for injection pre-filled syringes (Janssen-Cilag Ltd) Suspension for injection Intramuscular Paliperidone palmitate 100.000mg/1.000ml","4020200",,,,"237","CPRD_AURUM"
"6359941000033114","Xeplion 75mg/0.75ml suspension for injection pre-filled syringes (Janssen-Cilag Ltd) Suspension for injection Intramuscular Paliperidone palmitate 100.000mg/1.000ml","4020200",,,,"436","CPRD_AURUM"
"6359541000033115","Paliperidone 75mg/0.75ml suspension for injection pre-filled syringes Suspension for injection Intramuscular Paliperidone palmitate 100.000mg/1.000ml","4020200",,,,"5462","CPRD_AURUM"
"6443341000033118","Sycrest 10mg sublingual tablets (Lundbeck Ltd) Sublingual tablet Sublingual Asenapine maleate 10.000mg","4020300",,,,"77","CPRD_AURUM"
"6443141000033116","Asenapine 10mg sublingual tablets sugar free Sublingual tablet Sublingual Asenapine maleate 10.000mg","4020300",,,,"1497","CPRD_AURUM"
"6443041000033115","Asenapine 5mg sublingual tablets sugar free Sublingual tablet Sublingual Asenapine maleate 5.000mg","4020300",,,,"1850","CPRD_AURUM"
"6443241000033111","Sycrest 5mg sublingual tablets (Lundbeck Ltd) Sublingual tablet Sublingual Asenapine maleate 5.000mg","4020300",,,,"2","CPRD_AURUM"
"6466041000033115","Olanzapine 10mg orodispersible tablets sugar free Orodispersible tablet Oral Olanzapine 10.000mg",,,,,"15556","CPRD_AURUM"
"6465341000033114","Zalasta 10mg orodispersible tablets (Consilient Health Ltd) Orodispersible tablet Oral Olanzapine 10.000mg",,,,,"1","CPRD_AURUM"
"6515041000033116","Arkolamyl 10mg orodispersible tablets (Mylan) Orodispersible tablet Oral Olanzapine 10.000mg",,,,,"0","CPRD_AURUM"
"6466141000033116","Olanzapine 15mg orodispersible tablets sugar free Orodispersible tablet Oral Olanzapine 15.000mg",,,,,"5351","CPRD_AURUM"
"6465441000033115","Zalasta 15mg orodispersible tablets (Consilient Health Ltd) Orodispersible tablet Oral Olanzapine 15.000mg",,,,,"0","CPRD_AURUM"
"6515141000033117","Arkolamyl 15mg orodispersible tablets (Mylan) Orodispersible tablet Oral Olanzapine 15.000mg",,,,,"0","CPRD_AURUM"
"6515241000033112","Arkolamyl 20mg orodispersible tablets (Mylan) Orodispersible tablet Oral Olanzapine 20.000mg",,,,,"0","CPRD_AURUM"
"6465541000033119","Zalasta 20mg orodispersible tablets (Consilient Health Ltd) Orodispersible tablet Oral Olanzapine 20.000mg",,,,,"0","CPRD_AURUM"
"6466241000033111","Olanzapine 20mg orodispersible tablets sugar free Orodispersible tablet Oral Olanzapine 20.000mg",,,,,"8445","CPRD_AURUM"
"6465941000033113","Olanzapine 5mg orodispersible tablets sugar free Orodispersible tablet Oral Olanzapine 5.000mg",,,,,"13717","CPRD_AURUM"
"6465641000033118","Zalasta 5mg orodispersible tablets (Consilient Health Ltd) Orodispersible tablet Oral Olanzapine 5.000mg",,,,,"2","CPRD_AURUM"
"6514941000033116","Arkolamyl 5mg orodispersible tablets (Mylan) Orodispersible tablet Oral Olanzapine 5.000mg",,,,,"0","CPRD_AURUM"
"7681641000033116","Olanzapine 10mg orodispersible tablets Orodispersible tablet Oral Olanzapine 10.000mg",,,,,"42858","CPRD_AURUM"
"7681741000033113","Olanzapine 15mg orodispersible tablets Orodispersible tablet Oral Olanzapine 15.000mg",,,,,"17884","CPRD_AURUM"
"7681841000033115","Olanzapine 20mg orodispersible tablets Orodispersible tablet Oral Olanzapine 20.000mg",,,,,"31134","CPRD_AURUM"
